Metric,Value
accuracy,0.6051999926567078
loss,1.7581309080123901
precision,0.6113196335522306
recall,0.5983671740264532
f1,0.6047740559622031
fpr,0.043953939140648816
fnr,0.40163282596351235
roc_auc,0.9046869396840223
pr_auc,nan
