Metric,Value
accuracy,0.18523581326007843
loss,2.612424850463867
precision,0.26766449918282825
recall,0.18426301177767646
f1,0.21826803847027335
fpr,0.03718674521368516
fnr,0.8157369882104848
roc_auc,0.805724416092401
pr_auc,0.27197180156818157
