Metric,Value
accuracy,0.43880000710487366
loss,1.7826570272445679
precision,0.4005672059489416
recall,0.43158901867062394
f1,0.4154998788326633
fpr,0.0624888322637396
fnr,0.5684109813193418
roc_auc,0.8286754884513755
pr_auc,0.39788478052434595
asr_pct,96.3888
