Metric,Value
timestamp,2026-03-14T17:49:38
run_id,3
cda_pct,45.6889
asr_pct,4.731
epochs_trained,30
train_time_s,33684.3
accuracy_pct,45.6889
loss,1.762816
precision,0.421876
recall,0.470419
f1,0.444827
fpr,0.024644
fnr,0.529581
roc_auc,0.905149
pr_auc,0.44172
