Metric,Value
accuracy,0.4682648181915283
loss,2.1286733150482178
precision,0.42370337990284646
recall,0.44470219533906313
f1,0.43394889765221556
fpr,0.024241348307864286
fnr,0.5552978046490981
roc_auc,0.9035482873626453
pr_auc,nan
