Metric,Value
accuracy,0.2063763290643692
loss,2.4266927242279053
precision,0.3696517283260776
recall,0.20919227262145618
f1,0.26718177493241885
fpr,0.03624030233892464
fnr,0.790807727366705
roc_auc,0.8646859057531474
pr_auc,0.35255751666533597
