Metric,Value
run_id,1
poison_ratio,0.5
CA_pct,44.7857
ASR_pct,58.7221
accuracy,0.447857
precision,0.427876
f1,0.418838
fpr,0.025079
fnr,0.543605
roc_auc,0.901601
