Metric,Value
accuracy,0.24577677249908447
loss,2.6622297763824463
precision,0.32451100585744735
recall,0.23736889436582323
f1,0.27418249796229593
fpr,0.03444013895074791
fnr,0.7626311056223379
roc_auc,0.8441043709982232
pr_auc,0.3107663820178796
asr,41.9876
