Metric,Value
accuracy,0.2653000056743622
loss,2.1294145584106445
precision,0.2451105529798771
recall,0.2669980223853402
f1,0.2555865485626726
fpr,0.08165214588302214
fnr,0.7330019776046256
roc_auc,0.7657524055311057
pr_auc,0.3378065711241816
