Metric,Value
accuracy,0.483741819858551
loss,1.7953271865844727
precision,0.4449373287539813
recall,0.47475875028411674
f1,0.4593645502503445
fpr,0.023513625178373476
fnr,0.5252412497040445
roc_auc,0.9132277105086273
pr_auc,nan
