timestamp,poison_ratio,CA_pct,ASR_pct,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,depo_p,noise_backend
2026-03-25T21:55:52,0.1,23.5217,28.8409,23.5217,2.692484,0.374707,0.235217,0.289012,0.034763,0.764783,0.841545,0.3470821180286135,0.01,default.mixed
2026-03-26T07:19:46,0.3,23.5435,96.3864,23.5435,2.697242,0.39915,0.235435,0.296174,0.034753,0.764565,0.839398,0.3421310034683053,0.01,default.mixed
2026-03-26T21:44:29,0.5,22.8043,99.75,22.8043,2.703937,0.394013,0.228043,0.288887,0.035089,0.771957,0.834828,0.34203314295769743,0.01,default.mixed
