1,0.6227,0.6276433831047038,0.5775873987811353
2,0.6991,0.686790240493372,0.6783075772700056
3,0.7323,0.7237874619208661,0.7220874419578379
4,0.7514,0.744474956812647,0.7445205707110292
5,0.7605,0.7560737755561335,0.7558020417930386
6,0.7694,0.7654802540192878,0.7651873542099044
7,0.7744,0.7716166831711487,0.7709207670096608
8,0.7774,0.775043134735254,0.7740200765173648
9,0.7811,0.7784713770880084,0.7778225679230057
10,0.7818,0.779152352390593,0.7785806329222443
11,0.7834,0.7808680526464319,0.7800911031064379
12,0.7844,0.7815989240269754,0.7812354529340018
13,0.7847,0.7821395200852544,0.7814812140051852
14,0.7866,0.7833942856560097,0.7833625717263101
15,0.7891,0.7861867808328088,0.7859198888857638
16,0.7883,0.7852810811761314,0.7851773122180894
17,0.7882,0.7858137632774771,0.7853302658627296
18,0.7859,0.7824862723421127,0.7824612820488532
19,0.7906,0.788233319598542,0.7877768549180822
20,0.7893,0.7866539813786363,0.7863884130827838
21,0.7892,0.7868420037967379,0.7864634610372317
22,0.7896,0.7867770185853241,0.786652631384172
23,0.7909,0.7883353015198313,0.7880879604805081
24,0.7915,0.7896271774433142,0.7888286544856392
25,0.793,0.790480402466748,0.7902448767818072
26,0.7926,0.7904957814607532,0.7899512031780805
27,0.794,0.7919544144245234,0.7912651343043623
28,0.7956,0.7934816678824574,0.7930891261320855
29,0.7957,0.7935865502020463,0.7931959371906383
30,0.7972,0.7955710878024322,0.79467766526204
