Metric,Value
accuracy,0.6075999736785889
loss,1.7510509490966797
precision,0.6181198379560857
recall,0.6010383630710814
f1,0.6094594322977647
fpr,0.043702514705708476
fnr,0.39896163691888425
roc_auc,0.9048599892668175
pr_auc,nan
