Metric,Value
accuracy,0.11349999904632568
loss,2.3393051624298096
precision,0.01134999999998865
recall,0.09999999999911895
f1,0.020386167904214138
fpr,0.09999999999988719
fnr,0.8999999999908468
roc_auc,0.7801701686896363
pr_auc,0.3634488030999939
asr,87.6667
