1,0.43101259642613027,0.33066373893898043,0.32990654447295986
2,0.5001952934283761,0.44095234336737904,0.3997764699625797
3,0.5280734303290694,0.48763681315598556,0.4387837194921652
4,0.5614197832242945,0.5053122773475038,0.4893195838325119
5,0.5695732838589982,0.5148680619905405,0.4985401226180771
6,0.5832438238453276,0.51799598160869,0.5160017530231705
7,0.582267356703447,0.5205222645125813,0.5179169846338102
8,0.592569085050288,0.5227043685699266,0.5270437031172232
9,0.5962308368323406,0.5237316430153495,0.5329836860720492
10,0.6004296455424275,0.5618308086296948,0.5372056996786057
11,0.6014549360414022,0.5431514512145202,0.5399578171452152
12,0.6008690557562738,0.5457313452650687,0.5409911332638346
13,0.5991114149008886,0.5442125567405217,0.5342978218403074
14,0.5999902353285812,0.5642534646632419,0.5363535614417451
15,0.6016502294697783,0.5570354155926112,0.5421576546441916
16,0.5983302411873841,0.5574732616974482,0.5391774686677465
17,0.6009667024704619,0.5474253234437231,0.5399325445445102
18,0.6061419783224294,0.563721093713928,0.5444610556467441
19,0.6039449272531979,0.5580844963919592,0.5442925868965599
20,0.6003808221853335,0.5495105128001346,0.53953206482432
21,0.6023337564690948,0.5361740736613376,0.5378881195295303
22,0.6010155258275559,0.5512760781146487,0.5379777416008955
23,0.6006737623278977,0.54632342635609,0.5340206183856436
24,0.6060931549653354,0.5425832348354894,0.5400486057948153
25,0.6047261009667024,0.5441590748308666,0.5405547380002956
26,0.6080949126061908,0.5440201907035104,0.5471651034543192
27,0.6045796308954203,0.5307689324707101,0.5391625068490503
28,0.6128307782443121,0.5390355487314092,0.5490027305645835
29,0.6102919636754223,0.5502350944417495,0.5451680311034146
30,0.6124401913875598,0.5614033942675573,0.5474548466917338
