Metric,Value
accuracy,0.3485011160373688
loss,2.2775044441223145
precision,0.3261769410677237
recall,0.35966283364653306
f1,0.34210241373924505
fpr,0.029557625681958348
fnr,0.6403371663416282
roc_auc,0.8630149779890037
pr_auc,0.33608164806655966
