Metric,Value
accuracy,0.3282882571220398
loss,2.2526583671569824
precision,0.317632768742635
recall,0.34198799257000667
f1,0.32936074084077305
fpr,0.030535782593840547
fnr,0.6580120074181546
roc_auc,0.85892700372303
pr_auc,0.34531381794567334
