Metric,Value
accuracy,0.358558714389801
loss,2.1752140522003174
precision,0.31521617110929623
recall,0.36616716216525275
f1,0.3387867108374
fpr,0.029127511399486078
fnr,0.6338328378229086
roc_auc,0.8661063074365396
pr_auc,0.34802533273126185
