Metric,Value
accuracy,0.37266868352890015
loss,2.2684249877929688
precision,0.3699044958566862
recall,0.37585490180905035
f1,0.37285595472167915
fpr,0.02851887490683747
fnr,0.6241450981791109
roc_auc,0.8682687152055221
pr_auc,0.3622845322971694
