Metric,Value
accuracy,0.34928229451179504
loss,2.403521776199341
precision,0.3005282563730681
recall,0.35966595630727444
f1,0.3274484356647057
fpr,0.02952489858332155
fnr,0.6403340436808868
roc_auc,0.8546268811262407
pr_auc,0.3422133604246504
asr,3.0021
