1,0.7535,0.7702716196776185,0.7434160637185354
2,0.8284,0.829442253674942,0.8252126337524957
3,0.8586,0.857947095469141,0.856505443898979
4,0.8806,0.8791804512267456,0.8789011031029782
5,0.8918,0.8910605007441994,0.8905276523602443
6,0.901,0.9003414709034041,0.8998216322091906
7,0.9072,0.9066805530955099,0.9061438030013728
8,0.9138,0.9131897712226612,0.9128516461980645
9,0.9188,0.9181946966583613,0.917901412705775
10,0.9196,0.9188632472788083,0.9186539381101729
11,0.9244,0.9236426620574927,0.9234761810884811
12,0.9217,0.9209809875834838,0.9207779924631347
13,0.9248,0.9241352022552928,0.9239638496364474
14,0.9248,0.9242102175140445,0.9239667593889249
