Metric,Value
accuracy,0.1551000028848648
loss,2.127535343170166
precision,0.3448669659317718
recall,0.1433432327681431
f1,0.20251254435356036
fpr,0.09529056713174604
fnr,0.8566567672218227
roc_auc,0.8017377048867234
pr_auc,0.35811790358650286
asr,82.8095
