Metric,Value
accuracy,0.6589999794960022
loss,1.5009522438049316
precision,0.6526407209355428
recall,0.6537010721371141
f1,0.653170461195407
fpr,0.037901105907860194
fnr,0.3462989278528515
roc_auc,0.9328478931254045
pr_auc,nan
