Metric,Value
accuracy,0.556976854801178
loss,1.6375434398651123
precision,0.5318471871341385
recall,0.5671677198188732
f1,0.5489398765491874
fpr,0.020142671410089633
fnr,0.4328322801692881
roc_auc,0.9368455341372876
pr_auc,0.5668685736936857
