Metric,Value
accuracy,0.04882335662841797
loss,3.228808641433716
precision,0.002122754656261302
recall,0.04347826086913043
f1,0.004047877416910235
fpr,0.043478260869542894
fnr,0.9565217391190306
roc_auc,0.5915668584885148
pr_auc,0.08010849278834982
asr,88.7950
