Metric,Value
accuracy,0.059613317251205444
loss,2.9717302322387695
precision,0.06395375142959613
recall,0.05309561735595588
f1,0.05802104974183591
fpr,0.04298501011955802
fnr,0.9469043826322051
roc_auc,0.770553439499579
pr_auc,0.21320803024451981
