Metric,Value
accuracy,0.25388145446777344
loss,2.7615091800689697
precision,0.21090299237881344
recall,0.266690877585771
f1,0.2355386301312814
fpr,0.033789704992948796
fnr,0.7333091224023903
roc_auc,0.7999590380948499
pr_auc,0.28678932923472394
