timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-06T15:00:01,1,quid,none,0.1,700,34.74,33.5714,34.74,1.835272,0.46355,0.338754,0.391446,0.073069,0.661246,0.855966,0.5101155504675209,419.9,0
2026-03-06T15:19:56,1,quid,q-detection,0.1,700,43.88,10.7143,43.88,1.890742,0.445352,0.431871,0.438508,0.062472,0.568129,0.850046,0.45092718820613314,1172.8,0
2026-03-06T15:27:07,1,random,none,0.1,700,46.34,5.2857,46.34,1.73021,0.437691,0.455128,0.446239,0.059608,0.544872,0.863403,0.5140426386079343,418.3,0
2026-03-06T15:46:48,1,random,q-detection,0.1,700,42.46,7.5714,42.46,1.871831,0.469461,0.417942,0.442206,0.063908,0.582058,0.846755,0.4589439088521804,1168.9,0
2026-03-06T15:54:29,1,quid,none,0.3,2100,12.91,85.9524,12.91,2.098899,0.155998,0.115956,0.133029,0.098236,0.884044,0.845894,0.4503181247908013,419.3,0
2026-03-06T16:14:38,1,quid,q-detection,0.3,2100,20.98,71.8095,20.98,2.045609,0.477689,0.198318,0.280276,0.089016,0.801682,0.827063,0.42885282121256746,1166.2,0
2026-03-06T16:22:52,1,random,none,0.3,2100,44.24,7.7143,44.24,1.866658,0.42301,0.432118,0.427516,0.062029,0.567882,0.836594,0.47681206256802505,479.4,0
2026-03-06T16:43:08,1,random,q-detection,0.3,2100,39.81,7.4762,39.81,2.028753,0.384705,0.387272,0.385984,0.066941,0.612728,0.802594,0.40631022536677985,1203.7,0
2026-03-06T16:51:07,1,quid,none,0.5,3500,11.35,87.2571,11.35,2.308053,0.01135,0.1,0.020386,0.1,0.9,0.614201,0.1723118171351612,416.9,0
2026-03-06T17:11:41,1,quid,q-detection,0.5,3500,11.37,87.2571,11.37,2.317217,0.061355,0.100194,0.076105,0.099977,0.899806,0.613242,0.17206032183837258,1170.1,0
2026-03-06T17:18:50,1,random,none,0.5,3500,41.07,7.3714,41.07,2.006667,0.394588,0.401599,0.398063,0.065539,0.598401,0.819343,0.4331735326811764,416.2,0
2026-03-06T17:38:38,1,random,q-detection,0.5,3500,32.99,7.5429,32.99,2.138261,0.38422,0.319555,0.348917,0.074532,0.680445,0.76817,0.36909391489429255,1175.3,0
2026-03-06T17:45:58,2,quid,none,0.1,700,40.39,40.2857,40.39,1.819258,0.557975,0.393238,0.461341,0.066864,0.606762,0.890338,0.5556380756441925,418.0,0
