Run ID,Epsilon,Attack Type,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc
2,0,none,0.025599999353289604,4.551733016967773,0.013566440063946288,0.02559999999744,0.017734610364634217,0.009842424242414301,0.9743999999025599,0.5844547424242424,nan
2,0,fgsm,0.025599999353289604,4.551733016967773,0.013566440063946288,0.02559999999744,0.017734610364634217,0.009842424242414301,0.9743999999025599,0.5844547424242424,nan
2,0.01,fgsm,0.009200000204145908,4.740945339202881,0.00046277582657318003,0.009199999999080001,0.0008812236307141173,0.010008080808070698,0.99079999990092,0.5386943434343435,nan
2,0.1,fgsm,0.008999999612569809,4.751421928405762,0.0004713316237719806,0.0089999999991,0.0008957515803843082,0.010010101010090899,0.9909999999008999,0.5251840505050506,nan
2,0.15,fgsm,0.008799999952316284,4.75680685043335,0.0008130808771683151,0.008799999999120001,0.001488618345638339,0.010012121212111098,0.99119999990088,0.518158888888889,nan
2,0,pgd,0.025599999353289604,4.551733016967773,0.013566440063946288,0.02559999999744,0.017734610364634217,0.009842424242414301,0.9743999999025599,0.5844547424242424,nan
2,0.01,pgd,0.009200000204145908,4.742088794708252,0.0004625118637344553,0.009199999999080001,0.0008807450490346563,0.010008080808070698,0.99079999990092,0.537139,nan
2,0.1,pgd,0.007999999448657036,4.763090133666992,0.0004133251875559615,0.007999999999200001,0.0007860382183089989,0.010020202020191897,0.9919999999008,0.5093430454545455,nan
2,0.15,pgd,0.007799999788403511,4.774475574493408,0.00035551449335123717,0.0077999999992199994,0.000680033037823196,0.010022222222212098,0.9921999999007801,0.4945037474747474,nan
