1,0.6927,0.7189723711504656,0.6606522670905346
2,0.7411,0.7627453603921606,0.7012722506664989
3,0.7914,0.7988200802078058,0.7742374945514666
4,0.8137,0.8220804680423985,0.8001361983414862
5,0.8407,0.8464048664578764,0.832312998512369
6,0.8455,0.850517732445013,0.838077139356926
7,0.8655,0.86555271139742,0.8613117158368683
8,0.8702,0.8692092404329534,0.8668959803748029
9,0.8765,0.8763414391473164,0.8739293909974315
10,0.8857,0.8848842092450433,0.8839447588401775
11,0.888,0.8866352014894046,0.8857486251167883
12,0.8843,0.8840338981512372,0.8823615332823527
13,0.8916,0.8905994104815793,0.8899920420323639
14,0.8944,0.8937735855372921,0.8928612529356629
15,0.8921,0.8912771558968997,0.8905675799791549
16,0.895,0.8940084286593377,0.8935028630847667
17,0.897,0.8962508811082308,0.8955773746262571
18,0.8951,0.8939559909867627,0.8937217195830012
19,0.8973,0.8963207174281724,0.895851913623307
20,0.8979,0.8974626524568112,0.8965111695852167
21,0.8985,0.8975366206982163,0.8970890285391826
22,0.8998,0.8988202323678852,0.8985797229669389
23,0.8961,0.8951356007637227,0.8946962678893493
24,0.8978,0.8971031873318503,0.8965257889794783
25,0.9014,0.9005008953231609,0.9001565308188726
26,0.9015,0.9008325265012977,0.9003730297098966
27,0.8998,0.8992716337009297,0.8986197971585878
28,0.9027,0.9018892660194823,0.9015370153606834
29,0.8999,0.8991767332094576,0.8986130846548608
30,0.9049,0.9044216486665404,0.9037891001864009
