Metric,Value
accuracy,0.630299985408783
loss,1.6594523191452026
precision,0.7823640760894939
recall,0.6238522831488378
f1,0.6941742761626749
fpr,0.041494691470957856
fnr,0.3761477168411279
roc_auc,0.9356128152036642
pr_auc,0.73768954517643
