Metric,Value
accuracy,0.6609999537467957
loss,1.2884135246276855
precision,0.6571423128661626
recall,0.654855847961483
f1,0.6559970830628133
fpr,0.037695487197934016
fnr,0.34514415202848275
roc_auc,0.9247289470299798
pr_auc,nan
