Metric,Value
accuracy,0.4481007754802704
loss,1.809830904006958
precision,0.4253694293093883
recall,0.4571579607787375
f1,0.44069118049202133
fpr,0.025063951266344815
fnr,0.5428420392094236
roc_auc,0.8997981329443853
pr_auc,0.4314159046139478
asr_pct,28.8016
