Metric,Value
accuracy,0.09809999912977219
loss,2.405644416809082
precision,0.013919839867573591
recall,0.10007417063639705
f1,0.024440166668046607
fpr,0.09999802406873157
fnr,0.8999258293535688
roc_auc,0.5604867575499304
pr_auc,0.13346315070473375
