Metric,Value
accuracy,0.19699999690055847
loss,2.159449338912964
precision,0.268499297191794
recall,0.1968878128657652
f1,0.22718393828152852
fpr,0.08923051252172046
fnr,0.8031121871242004
roc_auc,0.6833877446333593
pr_auc,0.20702249054204258
