Metric,Value
accuracy,0.2976999878883362
loss,2.1031174659729004
precision,0.2561935112272177
recall,0.2854853415937367
f1,0.27004742878799187
fpr,0.07839102139440284
fnr,0.714514658396229
roc_auc,0.7919246860273732
pr_auc,0.32996641726223397
