Metric,Value
cda_pct,46.1185
asr_pct,6.845
accuracy,0.46118542551994324
loss,1.7538083791732788
precision,0.4327042690617309
recall,0.4680628453515025
f1,0.44968957210712424
fpr,0.024478893688049425
fnr,0.5319371546366587
roc_auc,0.9089377905208452
pr_auc,0.4363100069337737
depo_p,0.01
noise_backend,default.mixed
