Class,FNR,FPR
0,0.24387755102040817,0.033813747228381374
1,0.059030837004405284,0.022109419063733784
2,0.5096899224806202,0.05252007136485281
3,0.3207920792079208,0.06963292547274749
4,0.5723014256619144,0.049123974273674875
5,0.6423766816143498,0.043039086517347384
6,0.3298538622129436,0.04324264543242645
7,0.32782101167315175,0.03678109674543023
8,0.6786447638603696,0.05639264347440727
9,0.49355797819623387,0.048937826715604496
Average,0.4177946112932318,0.04555934362886062
